순번,연도,관할기관,이름,소속,직위,본인과의 관계,종전가액,증가액,감소액,현재가액
15637,2012,대법원공직자윤리위원회,성낙송,서울중앙지방법원,민사수석부장판사,건물,"1,074,177",0,"7,210","1,066,967"
15638,2012,대법원공직자윤리위원회,성낙송,서울중앙지방법원,민사수석부장판사,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"9,810",0,800,"9,010"
15639,2012,대법원공직자윤리위원회,성낙송,서울중앙지방법원,민사수석부장판사,예금,"527,556","612,792","141,723","998,625"
15640,2012,대법원공직자윤리위원회,성낙송,서울중앙지방법원,민사수석부장판사,증권,22,0,22,0
15641,2012,대법원공직자윤리위원회,성낙송,서울중앙지방법원,민사수석부장판사,채권,"18,000","30,000",0,"48,000"
15642,2012,대법원공직자윤리위원회,성낙송,서울중앙지방법원,민사수석부장판사,채무,"-207,440","-555,820",0,-763260
15643,2012,대법원공직자윤리위원회,성낙송,서울중앙지방법원,민사수석부장판사,회원권,"9,000",0,0,"9,000"
15644,2012,대법원공직자윤리위원회,성낙송,서울중앙지방법원,민사수석부장판사,총계,"1,431,125","86,972","149,755","1,368,342"
15645,2012,대법원공직자윤리위원회,성백현,서울고등법원,부장판사,토지,"319,821","5,900",15,"325,706"
15646,2012,대법원공직자윤리위원회,성백현,서울고등법원,부장판사,건물,"3,610,279",0,"92,351","3,517,928"
15647,2012,대법원공직자윤리위원회,성백현,서울고등법원,부장판사,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"25,630",0,"4,920","20,710"
15648,2012,대법원공직자윤리위원회,성백현,서울고등법원,부장판사,예금,"571,843","158,946","189,647","541,142"
15649,2012,대법원공직자윤리위원회,성백현,서울고등법원,부장판사,채무,"-540,000",0,0,-540000
15650,2012,대법원공직자윤리위원회,성백현,서울고등법원,부장판사,회원권,"50,000",0,0,"50,000"
15651,2012,대법원공직자윤리위원회,성백현,서울고등법원,부장판사,고지거부 및 등록제외사항,0,0,0,0
15652,2012,대법원공직자윤리위원회,성백현,서울고등법원,부장판사,총계,"4,037,573","164,846","286,933","3,915,486"
15653,2012,대법원공직자윤리위원회,송우철,대법원,수석재판연구관,건물,"1,638,000","31,000","80,000","1,589,000"
15654,2012,대법원공직자윤리위원회,송우철,대법원,수석재판연구관,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"9,390",0,"1,160","8,230"
15655,2012,대법원공직자윤리위원회,송우철,대법원,수석재판연구관,예금,"626,130","122,359","223,691","524,798"
15656,2012,대법원공직자윤리위원회,송우철,대법원,수석재판연구관,채무,0,"-9,300",0,-9300
15657,2012,대법원공직자윤리위원회,송우철,대법원,수석재판연구관,회원권,"23,369",0,0,"23,369"
15658,2012,대법원공직자윤리위원회,송우철,대법원,수석재판연구관,총계,"2,296,889","144,059","304,851","2,136,097"
15659,2012,대법원공직자윤리위원회,신귀섭,대전고등법원,수석부장판사,토지,"85,274",0,0,"85,274"
15660,2012,대법원공직자윤리위원회,신귀섭,대전고등법원,수석부장판사,건물,"1,430,000","150,000","44,000","1,536,000"
15661,2012,대법원공직자윤리위원회,신귀섭,대전고등법원,수석부장판사,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"3,840",0,540,"3,300"
15662,2012,대법원공직자윤리위원회,신귀섭,대전고등법원,수석부장판사,예금,"503,412","28,826","105,861","426,377"
15663,2012,대법원공직자윤리위원회,신귀섭,대전고등법원,수석부장판사,채권,"40,000",0,0,"40,000"
15664,2012,대법원공직자윤리위원회,신귀섭,대전고등법원,수석부장판사,채무,"-680,000",0,"-280,000",-400000
15665,2012,대법원공직자윤리위원회,신귀섭,대전고등법원,수석부장판사,총계,"1,382,526","178,826","-129,599","1,690,951"
15666,2012,대법원공직자윤리위원회,심상철,서울동부지방법원,법원장,토지,"94,905","3,583",0,"98,488"
15667,2012,대법원공직자윤리위원회,심상철,서울동부지방법원,법원장,건물,"3,038,945",0,"2,224","3,036,721"
15668,2012,대법원공직자윤리위원회,심상철,서울동부지방법원,법원장,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"2,690",0,0,"2,690"
15669,2012,대법원공직자윤리위원회,심상철,서울동부지방법원,법원장,예금,"4,132,471","425,988","2,195","4,556,264"
15670,2012,대법원공직자윤리위원회,심상철,서울동부지방법원,법원장,채무,"-100,000",0,0,-100000
15671,2012,대법원공직자윤리위원회,심상철,서울동부지방법원,법원장,고지거부 및 등록제외사항,0,0,0,0
15672,2012,대법원공직자윤리위원회,심상철,서울동부지방법원,법원장,총계,"7,169,011","429,571","4,419","7,594,163"
15673,2012,대법원공직자윤리위원회,안영률,서울서부지방법원,법원장,건물,"2,986,000",0,"72,000","2,914,000"
15674,2012,대법원공직자윤리위원회,안영률,서울서부지방법원,법원장,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"5,730",0,680,"5,050"
15675,2012,대법원공직자윤리위원회,안영률,서울서부지방법원,법원장,예금,"226,686","183,859","33,501","377,044"
15676,2012,대법원공직자윤리위원회,안영률,서울서부지방법원,법원장,증권,"40,039","23,430","37,379","26,090"
15677,2012,대법원공직자윤리위원회,안영률,서울서부지방법원,법원장,채무,"-1,078,259","-192,682","-3,270",-1267671
15678,2012,대법원공직자윤리위원회,안영률,서울서부지방법원,법원장,총계,"2,180,196","14,607","140,290","2,054,513"
15679,2012,대법원공직자윤리위원회,안영진,서울고등법원,부장판사,건물,"777,000",0,"43,000","734,000"
15680,2012,대법원공직자윤리위원회,안영진,서울고등법원,부장판사,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"16,720",0,"2,700","14,020"
15681,2012,대법원공직자윤리위원회,안영진,서울고등법원,부장판사,예금,"72,110","14,797","2,309","84,598"
15682,2012,대법원공직자윤리위원회,안영진,서울고등법원,부장판사,채무,"-67,709","-2,610","-26,469",-43850
15683,2012,대법원공직자윤리위원회,안영진,서울고등법원,부장판사,고지거부 및 등록제외사항,0,0,0,0
15684,2012,대법원공직자윤리위원회,안영진,서울고등법원,부장판사,총계,"798,121","12,187","21,540","788,768"
15685,2012,대법원공직자윤리위원회,안철상,서울행정법원,수석부장판사,토지,"529,106",0,"7,034","522,072"
15686,2012,대법원공직자윤리위원회,안철상,서울행정법원,수석부장판사,건물,"1,081,143","3,554","24,000","1,060,697"
15687,2012,대법원공직자윤리위원회,안철상,서울행정법원,수석부장판사,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"15,120",0,"1,430","13,690"
15688,2012,대법원공직자윤리위원회,안철상,서울행정법원,수석부장판사,예금,"38,463","174,028",77,"212,414"
15689,2012,대법원공직자윤리위원회,안철상,서울행정법원,수석부장판사,증권,"130,679",0,"69,911","60,768"
15690,2012,대법원공직자윤리위원회,안철상,서울행정법원,수석부장판사,채무,"-40,292",0,"-40,292",0
15691,2012,대법원공직자윤리위원회,안철상,서울행정법원,수석부장판사,총계,"1,754,219","177,582","62,160","1,869,641"
15692,2012,대법원공직자윤리위원회,여상훈,서울고등법원,부장판사,토지,"151,646",0,"1,451","150,195"
15693,2012,대법원공직자윤리위원회,여상훈,서울고등법원,부장판사,건물,"1,743,961",200,"16,632","1,727,529"
15694,2012,대법원공직자윤리위원회,여상훈,서울고등법원,부장판사,예금,"258,559","38,960","16,181","281,338"
15695,2012,대법원공직자윤리위원회,여상훈,서울고등법원,부장판사,증권,"52,397","36,503","51,204","37,696"
15696,2012,대법원공직자윤리위원회,여상훈,서울고등법원,부장판사,채무,"-833,073","-15,502",0,-848575
15697,2012,대법원공직자윤리위원회,여상훈,서울고등법원,부장판사,회원권,"46,000",0,"6,500","39,500"
15698,2012,대법원공직자윤리위원회,여상훈,서울고등법원,부장판사,총계,"1,419,490","60,161","91,968","1,387,683"
15699,2012,대법원공직자윤리위원회,우성만,창원지방법원,법원장,토지,"14,461",111,"3,301","11,271"
15700,2012,대법원공직자윤리위원회,우성만,창원지방법원,법원장,건물,"524,000","229,000","160,000","593,000"
15701,2012,대법원공직자윤리위원회,우성만,창원지방법원,법원장,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"5,500",0,360,"5,140"
15702,2012,대법원공직자윤리위원회,우성만,창원지방법원,법원장,예금,"165,782","30,204","11,552","184,434"
15703,2012,대법원공직자윤리위원회,우성만,창원지방법원,법원장,채권,0,"40,000",0,"40,000"
15704,2012,대법원공직자윤리위원회,우성만,창원지방법원,법원장,채무,"-43,760","-65,957",0,-109717
15705,2012,대법원공직자윤리위원회,우성만,창원지방법원,법원장,총계,"665,983","233,358","175,213","724,128"
15706,2012,대법원공직자윤리위원회,유남석,서울북부지방법원,법원장,토지,"11,575",654,0,"12,229"
15707,2012,대법원공직자윤리위원회,유남석,서울북부지방법원,법원장,건물,"624,000",0,"48,000","576,000"
15708,2012,대법원공직자윤리위원회,유남석,서울북부지방법원,법원장,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"7,470",0,690,"6,780"
15709,2012,대법원공직자윤리위원회,유남석,서울북부지방법원,법원장,예금,"355,794","70,180","61,926","364,048"
15710,2012,대법원공직자윤리위원회,유남석,서울북부지방법원,법원장,골동품 및 예술품,"65,000",0,0,"65,000"
15711,2012,대법원공직자윤리위원회,유남석,서울북부지방법원,법원장,고지거부 및 등록제외사항,0,0,0,0
15712,2012,대법원공직자윤리위원회,유남석,서울북부지방법원,법원장,총계,"1,063,839","70,834","110,616","1,024,057"
15713,2012,대법원공직자윤리위원회,유승정,서울남부지방법원,법원장,토지,"1,856,538","287,779",0,"2,144,317"
15714,2012,대법원공직자윤리위원회,유승정,서울남부지방법원,법원장,건물,"1,396,026","41,864","23,000","1,414,890"
15715,2012,대법원공직자윤리위원회,유승정,서울남부지방법원,법원장,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"10,990",0,890,"10,100"
15716,2012,대법원공직자윤리위원회,유승정,서울남부지방법원,법원장,예금,"454,807","31,359","22,755","463,411"
15717,2012,대법원공직자윤리위원회,유승정,서울남부지방법원,법원장,채무,"-14,499",0,0,-14499
15718,2012,대법원공직자윤리위원회,유승정,서울남부지방법원,법원장,보석류,"8,170",0,0,"8,170"
15719,2012,대법원공직자윤리위원회,유승정,서울남부지방법원,법원장,회원권,"30,000",0,0,"30,000"
15720,2012,대법원공직자윤리위원회,유승정,서울남부지방법원,법원장,고지거부 및 등록제외사항,0,0,0,0
15721,2012,대법원공직자윤리위원회,유승정,서울남부지방법원,법원장,총계,"3,742,032","361,002","46,645","4,056,389"
15722,2012,대법원공직자윤리위원회,윤준,대법원,대법원장 비서실장,토지,"53,024","2,380",289,"55,115"
15723,2012,대법원공직자윤리위원회,윤준,대법원,대법원장 비서실장,건물,"2,216,000","750,000","520,000","2,446,000"
15724,2012,대법원공직자윤리위원회,윤준,대법원,대법원장 비서실장,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"3,300",0,"3,300",0
15725,2012,대법원공직자윤리위원회,윤준,대법원,대법원장 비서실장,예금,"69,200","334,591",0,"403,791"
15726,2012,대법원공직자윤리위원회,윤준,대법원,대법원장 비서실장,채무,"-418,300","-400,000",0,-818300
15727,2012,대법원공직자윤리위원회,윤준,대법원,대법원장 비서실장,고지거부 및 등록제외사항,0,0,0,0
15728,2012,대법원공직자윤리위원회,윤준,대법원,대법원장 비서실장,총계,"1,923,224","686,971","523,589","2,086,606"
15729,2012,대법원공직자윤리위원회,윤상철,법원행정처,행정관리실장,건물,"1,217,000","16,000","84,000","1,149,000"
15730,2012,대법원공직자윤리위원회,윤상철,법원행정처,행정관리실장,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"14,340",0,500,"13,840"
15731,2012,대법원공직자윤리위원회,윤상철,법원행정처,행정관리실장,예금,"624,317","166,456","72,142","718,631"
