순번,연도,관할기관,성명,소속,직위,재산 대분류,종전가액,증가액,감소액,현재가액
9813,2013,정부공직자윤리위원회,전용철,인천광역시 의회,의원,건물,"159,000 ","9,000 ",0 ,"168,000 "
9814,2013,정부공직자윤리위원회,전용철,인천광역시 의회,의원,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"20,110 ",0 ,0 ,"20,110 "
9815,2013,정부공직자윤리위원회,전용철,인천광역시 의회,의원,예금,"49,687 ","50,086 ","15,451 ","84,322 "
9816,2013,정부공직자윤리위원회,전용철,인천광역시 의회,의원,채권,"20,000 ",0 ,0 ,"20,000 "
9817,2013,정부공직자윤리위원회,전용철,인천광역시 의회,의원,채무,"-165,965 ",0 ,"-21,402 ","-144,563 "
9818,2013,정부공직자윤리위원회,전용철,인천광역시 의회,의원,보석류,"13,000 ",0 ,0 ,"13,000 "
9819,2013,정부공직자윤리위원회,전용철,인천광역시 의회,의원,지식재산권,0 ,0 ,0 ,0 
9820,2013,정부공직자윤리위원회,전용철,인천광역시 의회,의원,합명·합자·유한회사 출자지분,"10,000 ",0 ,0 ,"10,000 "
9821,2013,정부공직자윤리위원회,전용철,인천광역시 의회,의원,총계,"105,832 ","59,086 ","-5,951 ","170,869 "
9822,2013,정부공직자윤리위원회,전원기,인천광역시 의회,의원,토지,"16,552 ","2,403 ",0 ,"18,955 "
9823,2013,정부공직자윤리위원회,전원기,인천광역시 의회,의원,건물,"949,000 ","30,000 ","116,000 ","863,000 "
9824,2013,정부공직자윤리위원회,전원기,인천광역시 의회,의원,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"25,830 ",0 ,0 ,"25,830 "
9825,2013,정부공직자윤리위원회,전원기,인천광역시 의회,의원,예금,"27,852 ","52,652 ","1,845 ","78,659 "
9826,2013,정부공직자윤리위원회,전원기,인천광역시 의회,의원,채무,"-786,532 ","-50,003 ","-71,335 ","-765,200 "
9827,2013,정부공직자윤리위원회,전원기,인천광역시 의회,의원,고지거부 및 등록제외사항,0 ,0 ,0 ,0 
9828,2013,정부공직자윤리위원회,전원기,인천광역시 의회,의원,총계,"232,702 ","35,052 ","46,510 ","221,244 "
9829,2013,정부공직자윤리위원회,정수영,인천광역시 의회,의원,토지,"109,385 ","5,773 ",0 ,"115,158 "
9830,2013,정부공직자윤리위원회,정수영,인천광역시 의회,의원,건물,"246,000 ",0 ,"10,000 ","236,000 "
9831,2013,정부공직자윤리위원회,정수영,인천광역시 의회,의원,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"2,000 ",0 ,0 ,"2,000 "
9832,2013,정부공직자윤리위원회,정수영,인천광역시 의회,의원,예금,"102,469 ","83,441 ","71,569 ","114,341 "
9833,2013,정부공직자윤리위원회,정수영,인천광역시 의회,의원,채권,"70,000 ",0 ,0 ,"70,000 "
9834,2013,정부공직자윤리위원회,정수영,인천광역시 의회,의원,채무,"-160,000 ",0 ,"-40,000 ","-120,000 "
9835,2013,정부공직자윤리위원회,정수영,인천광역시 의회,의원,총계,"369,854 ","89,214 ","41,569 ","417,499 "
9836,2013,정부공직자윤리위원회,제갈원영,인천광역시 의회,의원,건물,"719,000 ","138,000 ",0 ,"857,000 "
9837,2013,정부공직자윤리위원회,제갈원영,인천광역시 의회,의원,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"48,680 ",0 ,0 ,"48,680 "
9838,2013,정부공직자윤리위원회,제갈원영,인천광역시 의회,의원,예금,"329,276 ","60,763 ","110,631 ","279,408 "
9839,2013,정부공직자윤리위원회,제갈원영,인천광역시 의회,의원,유가증권,"28,916 ","1,359 ",202 ,"30,073 "
9840,2013,정부공직자윤리위원회,제갈원영,인천광역시 의회,의원,채무,"-337,526 ","-5,000 ","-11,874 ","-330,652 "
9841,2013,정부공직자윤리위원회,제갈원영,인천광역시 의회,의원,총계,"788,346 ","195,122 ","98,959 ","884,509 "
9842,2013,정부공직자윤리위원회,조영홍,인천광역시 의회,의원,건물,"142,000 ","3,000 ",0 ,"145,000 "
9843,2013,정부공직자윤리위원회,조영홍,인천광역시 의회,의원,현금,"30,000 ",0 ,"10,000 ","20,000 "
9844,2013,정부공직자윤리위원회,조영홍,인천광역시 의회,의원,예금,"33,906 ","7,137 ","7,918 ","33,125 "
9845,2013,정부공직자윤리위원회,조영홍,인천광역시 의회,의원,채무,"-100,000 ",0 ,0 ,"-100,000 "
9846,2013,정부공직자윤리위원회,조영홍,인천광역시 의회,의원,고지거부 및 등록제외사항,"52,366 ",0 ,"52,366 ",0 
9847,2013,정부공직자윤리위원회,조영홍,인천광역시 의회,의원,총계,"158,272 ","10,137 ","70,284 ","98,125 "
9848,2013,정부공직자윤리위원회,차준택,인천광역시 의회,의원,건물,"285,000 ",0 ,0 ,"285,000 "
9849,2013,정부공직자윤리위원회,차준택,인천광역시 의회,의원,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"16,150 ","2,480 ","1,500 ","17,130 "
9850,2013,정부공직자윤리위원회,차준택,인천광역시 의회,의원,예금,"28,407 ","75,799 ","1,303 ","102,903 "
9851,2013,정부공직자윤리위원회,차준택,인천광역시 의회,의원,유가증권,"12,205 ","18,823 ","12,205 ","18,823 "
9852,2013,정부공직자윤리위원회,차준택,인천광역시 의회,의원,채권,"34,000 ",0 ,"4,000 ","30,000 "
9853,2013,정부공직자윤리위원회,차준택,인천광역시 의회,의원,채무,"-159,952 ",-1 ,"-4,000 ","-155,953 "
9854,2013,정부공직자윤리위원회,차준택,인천광역시 의회,의원,고지거부 및 등록제외사항,0 ,0 ,0 ,0 
9855,2013,정부공직자윤리위원회,차준택,인천광역시 의회,의원,총계,"215,810 ","97,101 ","15,008 ","297,903 "
9856,2013,정부공직자윤리위원회,최용덕,인천광역시 의회,의원,토지,"233,094 ","3,027 ",394 ,"235,727 "
9857,2013,정부공직자윤리위원회,최용덕,인천광역시 의회,의원,건물,"1,225,821 ",0 ,"19,573 ","1,206,248 "
9858,2013,정부공직자윤리위원회,최용덕,인천광역시 의회,의원,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"39,590 ",0 ,"39,590 ",0 
9859,2013,정부공직자윤리위원회,최용덕,인천광역시 의회,의원,예금,"90,892 ","16,497 ","43,835 ","63,554 "
9860,2013,정부공직자윤리위원회,최용덕,인천광역시 의회,의원,채무,"-19,415 ","-1,789 ","-13,415 ","-7,789 "
9861,2013,정부공직자윤리위원회,최용덕,인천광역시 의회,의원,금 및 백금,"437,302 ",0 ,0 ,"437,302 "
9862,2013,정부공직자윤리위원회,최용덕,인천광역시 의회,의원,총계,"2,007,284 ","17,735 ","89,977 ","1,935,042 "
9863,2013,정부공직자윤리위원회,허인환,인천광역시 의회,의원,건물,"480,000 ",0 ,"11,000 ","469,000 "
9864,2013,정부공직자윤리위원회,허인환,인천광역시 의회,의원,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"31,990 ",0 ,"3,900 ","28,090 "
9865,2013,정부공직자윤리위원회,허인환,인천광역시 의회,의원,예금,"110,851 ","34,658 ","13,564 ","131,945 "
9866,2013,정부공직자윤리위원회,허인환,인천광역시 의회,의원,유가증권,"15,000 ",0 ,0 ,"15,000 "
9867,2013,정부공직자윤리위원회,허인환,인천광역시 의회,의원,채무,"-344,214 ",0 ,"-21,956 ","-322,258 "
9868,2013,정부공직자윤리위원회,허인환,인천광역시 의회,의원,총계,"293,627 ","34,658 ","6,508 ","321,777 "
9869,2013,정부공직자윤리위원회,허회숙,인천광역시 의회,의원,건물,"852,491 ","205,120 ",0 ,"1,057,611 "
9870,2013,정부공직자윤리위원회,허회숙,인천광역시 의회,의원,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"5,000 ",0 ,150 ,"4,850 "
9871,2013,정부공직자윤리위원회,허회숙,인천광역시 의회,의원,예금,"252,028 ","182,043 ","171,612 ","262,459 "
9872,2013,정부공직자윤리위원회,허회숙,인천광역시 의회,의원,유가증권,627 ,0 ,26 ,601 
9873,2013,정부공직자윤리위원회,허회숙,인천광역시 의회,의원,채무,"-173,296 ","-130,000 ","-2,767 ","-300,529 "
9874,2013,정부공직자윤리위원회,허회숙,인천광역시 의회,의원,총계,"936,850 ","257,163 ","169,021 ","1,024,992 "
9875,2013,정부공직자윤리위원회,홍성욱,인천광역시 의회,의원,건물,"865,225 ","369,313 ","368,452 ","866,086 "
9876,2013,정부공직자윤리위원회,홍성욱,인천광역시 의회,의원,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"28,290 ",0 ,"4,440 ","23,850 "
9877,2013,정부공직자윤리위원회,홍성욱,인천광역시 의회,의원,예금,"398,130 ","79,588 ","54,408 ","423,310 "
9878,2013,정부공직자윤리위원회,홍성욱,인천광역시 의회,의원,유가증권,"26,000 ",0 ,0 ,"26,000 "
9879,2013,정부공직자윤리위원회,홍성욱,인천광역시 의회,의원,채권,"1,305,000 ",0 ,"135,000 ","1,170,000 "
9880,2013,정부공직자윤리위원회,홍성욱,인천광역시 의회,의원,채무,"-1,625,231 ","-680,578 ","-910,863 ","-1,394,946 "
9881,2013,정부공직자윤리위원회,홍성욱,인천광역시 의회,의원,총계,"997,414 ","-231,677 ","-348,563 ","1,114,300 "
9882,2013,정부공직자윤리위원회,조택상,인천광역시 동구,구청장,토지,"68,401 ","4,820 ",0 ,"73,221 "
9883,2013,정부공직자윤리위원회,조택상,인천광역시 동구,구청장,건물,"726,900 ",0 ,0 ,"726,900 "
9884,2013,정부공직자윤리위원회,조택상,인천광역시 동구,구청장,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"17,030 ",0 ,"1,030 ","16,000 "
9885,2013,정부공직자윤리위원회,조택상,인천광역시 동구,구청장,예금,"52,794 ","4,412 ","23,430 ","33,776 "
9886,2013,정부공직자윤리위원회,조택상,인천광역시 동구,구청장,유가증권,"2,685 ",168 ,257 ,"2,596 "
9887,2013,정부공직자윤리위원회,조택상,인천광역시 동구,구청장,채무,"-260,000 ","-140,000 ","-140,000 ","-260,000 "
9888,2013,정부공직자윤리위원회,조택상,인천광역시 동구,구청장,총계,"607,810 ","-130,600 ","-115,283 ","592,493 "
9889,2013,정부공직자윤리위원회,박우섭,인천광역시 남구,구청장,건물,"225,000 ",0 ,"9,000 ","216,000 "
9890,2013,정부공직자윤리위원회,박우섭,인천광역시 남구,구청장,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"10,000 ",0 ,0 ,"10,000 "
9891,2013,정부공직자윤리위원회,박우섭,인천광역시 남구,구청장,예금,"243,540 ","145,054 ","85,266 ","303,328 "
9892,2013,정부공직자윤리위원회,박우섭,인천광역시 남구,구청장,유가증권,112 ,0 ,6 ,106 
9893,2013,정부공직자윤리위원회,박우섭,인천광역시 남구,구청장,채무,"-65,000 ","-10,000 ","-35,000 ","-40,000 "
9894,2013,정부공직자윤리위원회,박우섭,인천광역시 남구,구청장,총계,"413,652 ","135,054 ","59,272 ","489,434 "
9895,2013,정부공직자윤리위원회,고남석,인천광역시 연수구,구청장,토지,"200,000 ",0 ,0 ,"200,000 "
9896,2013,정부공직자윤리위원회,고남석,인천광역시 연수구,구청장,건물,"120,000 ",0 ,0 ,"120,000 "
9897,2013,정부공직자윤리위원회,고남석,인천광역시 연수구,구청장,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"13,000 ",0 ,"3,000 ","10,000 "
9898,2013,정부공직자윤리위원회,고남석,인천광역시 연수구,구청장,예금,"129,564 ","25,452 ","61,932 ","93,084 "
9899,2013,정부공직자윤리위원회,고남석,인천광역시 연수구,구청장,유가증권,"9,868 ",627 ,325 ,"10,170 "
9900,2013,정부공직자윤리위원회,고남석,인천광역시 연수구,구청장,채무,"-48,000 ",0 ,"-11,000 ","-37,000 "
9901,2013,정부공직자윤리위원회,고남석,인천광역시 연수구,구청장,총계,"424,432 ","26,079 ","54,257 ","396,254 "
9902,2013,정부공직자윤리위원회,배진교,인천광역시 남동구,구청장,건물,"385,000 ","204,500 ","185,000 ","404,500 "
9903,2013,정부공직자윤리위원회,배진교,인천광역시 남동구,구청장,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"71,170 ",0 ,"19,510 ","51,660 "
9904,2013,정부공직자윤리위원회,배진교,인천광역시 남동구,구청장,예금,"314,247 ","70,342 ","282,140 ","102,449 "
9905,2013,정부공직자윤리위원회,배진교,인천광역시 남동구,구청장,채무,"-126,195 ","-204,981 ","-24,004 ","-307,172 "
9906,2013,정부공직자윤리위원회,배진교,인천광역시 남동구,구청장,총계,"644,222 ","69,861 ","462,646 ","251,437 "
9907,2013,정부공직자윤리위원회,홍미영,인천광역시 부평구,구청장,토지,"73,795 ","10,950 ",0 ,"84,745 "
9908,2013,정부공직자윤리위원회,홍미영,인천광역시 부평구,구청장,건물,"1,792,489 ","74,082 ","51,000 ","1,815,571 "
9909,2013,정부공직자윤리위원회,홍미영,인천광역시 부평구,구청장,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"6,778 ",0 ,878 ,"5,900 "
9910,2013,정부공직자윤리위원회,홍미영,인천광역시 부평구,구청장,예금,"52,415 ","38,339 ","30,663 ","60,091 "
9911,2013,정부공직자윤리위원회,홍미영,인천광역시 부평구,구청장,유가증권,"171,282 ","37,382 ","5,862 ","202,802 "
9912,2013,정부공직자윤리위원회,홍미영,인천광역시 부평구,구청장,채권,"107,000 ",0 ,0 ,"107,000 "
9913,2013,정부공직자윤리위원회,홍미영,인천광역시 부평구,구청장,채무,"-1,038,571 ","-300,000 ","-315,624 ","-1,022,947 "
9914,2013,정부공직자윤리위원회,홍미영,인천광역시 부평구,구청장,총계,"1,165,188 ","-139,247 ","-227,221 ","1,253,162 "
9915,2013,정부공직자윤리위원회,박형우,인천광역시 계양구,구청장,토지,"566,563 ","40,714 ",0 ,"607,277 "
9916,2013,정부공직자윤리위원회,박형우,인천광역시 계양구,구청장,건물,"696,037 ",0 ,"106,000 ","590,037 "
9917,2013,정부공직자윤리위원회,박형우,인천광역시 계양구,구청장,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"1,397 ",0 ,100 ,"1,297 "
