순번,연도,관할기관,성명,소속,직위,재산 대분류,종전가액,증가액,감소액,현재가액
235,2015,국회공직자윤리위원회,김상민,새누리당,국회의원,골동품 및 예술품,"7,500",0,0,"7,500"
236,2015,국회공직자윤리위원회,김상민,새누리당,국회의원,총계,"-6,149","3,930","104,005","-106,224"
237,2015,국회공직자윤리위원회,김상훈,새누리당,국회의원,건물,"614,000","40,000",0,"654,000"
238,2015,국회공직자윤리위원회,김상훈,새누리당,국회의원,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"39,568",0,"4,158","35,410"
239,2015,국회공직자윤리위원회,김상훈,새누리당,국회의원,예금,"46,753","33,254","7,897","72,110"
240,2015,국회공직자윤리위원회,김상훈,새누리당,국회의원,유가증권,"15,181",0,57,"15,124"
241,2015,국회공직자윤리위원회,김상훈,새누리당,국회의원,채권,"53,000",0,0,"53,000"
242,2015,국회공직자윤리위원회,김상훈,새누리당,국회의원,채무,"-222,453 ","-37,020 ","-18,635 ","-240,838 "
243,2015,국회공직자윤리위원회,김상훈,새누리당,국회의원,총계,"546,049","36,234","-6,523","588,806"
244,2015,국회공직자윤리위원회,김상희,새정치민주연합,국회의원,토지,"4,115",0,0,"4,115"
245,2015,국회공직자윤리위원회,김상희,새정치민주연합,국회의원,건물,"220,000","55,000",0,"275,000"
246,2015,국회공직자윤리위원회,김상희,새정치민주연합,국회의원,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"31,960",0,"1,610","30,350"
247,2015,국회공직자윤리위원회,김상희,새정치민주연합,국회의원,예금,"492,295",0,0,"492,295"
248,2015,국회공직자윤리위원회,김상희,새정치민주연합,국회의원,총계,"748,370","55,000","1,610","801,760"
249,2015,국회공직자윤리위원회,김성곤,새정치민주연합,국회의원,건물,"610,626","11,374","24,000","598,000"
250,2015,국회공직자윤리위원회,김성곤,새정치민주연합,국회의원,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"19,610",0,"2,520","17,090"
251,2015,국회공직자윤리위원회,김성곤,새정치민주연합,국회의원,예금,"388,556","228,028","98,993","517,591"
252,2015,국회공직자윤리위원회,김성곤,새정치민주연합,국회의원,채권,"280,000",0,0,"280,000"
253,2015,국회공직자윤리위원회,김성곤,새정치민주연합,국회의원,채무,"-625,077 ","-21,128 ","-4,484 ","-641,721 "
254,2015,국회공직자윤리위원회,김성곤,새정치민주연합,국회의원,총계,"673,715","218,274","121,029","770,960"
255,2015,국회공직자윤리위원회,김성주,새정치민주연합,국회의원,토지,"8,775",29,0,"8,804"
256,2015,국회공직자윤리위원회,김성주,새정치민주연합,국회의원,건물,"215,900",700,"7,000","209,600"
257,2015,국회공직자윤리위원회,김성주,새정치민주연합,국회의원,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"5,600",0,900,"4,700"
258,2015,국회공직자윤리위원회,김성주,새정치민주연합,국회의원,예금,"440,319","252,799","68,377","624,741"
259,2015,국회공직자윤리위원회,김성주,새정치민주연합,국회의원,채권,"15,000",0,0,"15,000"
260,2015,국회공직자윤리위원회,김성주,새정치민주연합,국회의원,채무,"-28,730 ",0 ,0 ,"-28,730 "
261,2015,국회공직자윤리위원회,김성주,새정치민주연합,국회의원,합명·합자·유한회사 출자지분,"100,000",0,0,"100,000"
262,2015,국회공직자윤리위원회,김성주,새정치민주연합,국회의원,총계,"756,864","253,528","76,277","934,115"
263,2015,국회공직자윤리위원회,김성찬,새누리당,국회의원,건물,"1,267,000","229,000","180,000","1,316,000"
264,2015,국회공직자윤리위원회,김성찬,새누리당,국회의원,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"9,080","49,000","1,090","56,990"
265,2015,국회공직자윤리위원회,김성찬,새누리당,국회의원,예금,"221,973","94,916","155,803","161,086"
266,2015,국회공직자윤리위원회,김성찬,새누리당,국회의원,채무,"-272,290 ","-42,226 ","-38,772 ","-275,744 "
267,2015,국회공직자윤리위원회,김성찬,새누리당,국회의원,고지거부 및 등록제외사항,0,0,0,0
268,2015,국회공직자윤리위원회,김성찬,새누리당,국회의원,총계,"1,225,763","330,690","298,121","1,258,332"
269,2015,국회공직자윤리위원회,김성태,새누리당,국회의원,건물,"1,229,204",0,"39,311","1,189,893"
270,2015,국회공직자윤리위원회,김성태,새누리당,국회의원,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,0,"25,550",0,"25,550"
271,2015,국회공직자윤리위원회,김성태,새누리당,국회의원,예금,"634,791","265,106","60,644","839,253"
272,2015,국회공직자윤리위원회,김성태,새누리당,국회의원,유가증권,"44,542","21,330","23,327","42,545"
273,2015,국회공직자윤리위원회,김성태,새누리당,국회의원,채무,"-840,000 ","-100,000 ",0 ,"-940,000 "
274,2015,국회공직자윤리위원회,김성태,새누리당,국회의원,총계,"1,068,537","211,986","123,282","1,157,241"
275,2015,국회공직자윤리위원회,김세연,새누리당,국회의원,토지,"8,814,732","354,150","1,559","9,167,323"
276,2015,국회공직자윤리위원회,김세연,새누리당,국회의원,건물,"11,644,925","399,557","180,000","11,864,482"
277,2015,국회공직자윤리위원회,김세연,새누리당,국회의원,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"62,810",0,"5,230","57,580"
278,2015,국회공직자윤리위원회,김세연,새누리당,국회의원,예금,"475,222","440,694","40,063","875,853"
279,2015,국회공직자윤리위원회,김세연,새누리당,국회의원,유가증권,"77,370,028","45,520,811","652,761","122,238,078"
280,2015,국회공직자윤리위원회,김세연,새누리당,국회의원,채권,"138,393",0,"1,325","137,068"
281,2015,국회공직자윤리위원회,김세연,새누리당,국회의원,채무,"-112,500 ",0 ,0 ,"-112,500 "
282,2015,국회공직자윤리위원회,김세연,새누리당,국회의원,회원권,"156,600",0,"40,600","116,000"
283,2015,국회공직자윤리위원회,김세연,새누리당,국회의원,비영리법인에의한 출연재산,,,,
284,2015,국회공직자윤리위원회,김세연,새누리당,국회의원,고지거부 및 등록제외사항,0,0,0,0
285,2015,국회공직자윤리위원회,김세연,새누리당,국회의원,총계,"98,550,210","46,715,212","921,538","144,343,884"
286,2015,국회공직자윤리위원회,김승남,새정치민주연합,국회의원,토지,"25,161","1,294",0,"26,455"
287,2015,국회공직자윤리위원회,김승남,새정치민주연합,국회의원,건물,"88,120","6,270",0,"94,390"
288,2015,국회공직자윤리위원회,김승남,새정치민주연합,국회의원,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"30,280",0,"7,320","22,960"
289,2015,국회공직자윤리위원회,김승남,새정치민주연합,국회의원,예금,"332,651","221,046","159,276","394,421"
290,2015,국회공직자윤리위원회,김승남,새정치민주연합,국회의원,채무,"-157,040 ","-12,458 ","-6,127 ","-163,371 "
291,2015,국회공직자윤리위원회,김승남,새정치민주연합,국회의원,총계,"319,172","216,152","160,469","374,855"
292,2015,국회공직자윤리위원회,김영록,새정치민주연합,국회의원,토지,"11,658",0,0,"11,658"
293,2015,국회공직자윤리위원회,김영록,새정치민주연합,국회의원,건물,"590,900","3,090",0,"593,990"
294,2015,국회공직자윤리위원회,김영록,새정치민주연합,국회의원,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"55,590",170,"4,660","51,100"
295,2015,국회공직자윤리위원회,김영록,새정치민주연합,국회의원,예금,"395,024","154,620","100,794","448,850"
296,2015,국회공직자윤리위원회,김영록,새정치민주연합,국회의원,채무,"-13,902 ",0 ,"-7,919 ","-5,983 "
297,2015,국회공직자윤리위원회,김영록,새정치민주연합,국회의원,총계,"1,039,270","157,880","97,535","1,099,615"
298,2015,국회공직자윤리위원회,김영우,새누리당,국회의원,건물,"540,000","155,000","40,000","655,000"
299,2015,국회공직자윤리위원회,김영우,새누리당,국회의원,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"11,000",0,"1,180","9,820"
300,2015,국회공직자윤리위원회,김영우,새누리당,국회의원,예금,"250,381","146,440","78,329","318,492"
301,2015,국회공직자윤리위원회,김영우,새누리당,국회의원,채무,"-30,000 ","-130,000 ",0 ,"-160,000 "
302,2015,국회공직자윤리위원회,김영우,새누리당,국회의원,총계,"771,381","171,440","119,509","823,312"
303,2015,국회공직자윤리위원회,김영주,새정치민주연합,국회의원,건물,"518,000",0,"39,000","479,000"
304,2015,국회공직자윤리위원회,김영주,새정치민주연합,국회의원,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"7,820","113,939","7,820","113,939"
305,2015,국회공직자윤리위원회,김영주,새정치민주연합,국회의원,예금,"710,080","541,967","375,936","876,111"
306,2015,국회공직자윤리위원회,김영주,새정치민주연합,국회의원,고지거부 및 등록제외사항,0,0,0,0
307,2015,국회공직자윤리위원회,김영주,새정치민주연합,국회의원,총계,"1,235,900","655,906","422,756","1,469,050"
308,2015,국회공직자윤리위원회,김영환,새정치민주연합,국회의원,토지,"66,693","1,059","1,277","66,475"
309,2015,국회공직자윤리위원회,김영환,새정치민주연합,국회의원,건물,"2,903,500","130,000","10,000","3,023,500"
310,2015,국회공직자윤리위원회,김영환,새정치민주연합,국회의원,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"1,579,351",0,"24,510","1,554,841"
311,2015,국회공직자윤리위원회,김영환,새정치민주연합,국회의원,예금,"209,408","146,142","54,177","301,373"
312,2015,국회공직자윤리위원회,김영환,새정치민주연합,국회의원,유가증권,"277,920",0,0,"277,920"
313,2015,국회공직자윤리위원회,김영환,새정치민주연합,국회의원,채권,"100,000",0,"100,000",0
314,2015,국회공직자윤리위원회,김영환,새정치민주연합,국회의원,채무,"-4,989,506 ","-41,264 ","-36,359 ","-4,994,411 "
315,2015,국회공직자윤리위원회,김영환,새정치민주연합,국회의원,골동품 및 예술품,"53,000",0,0,"53,000"
316,2015,국회공직자윤리위원회,김영환,새정치민주연합,국회의원,총계,"200,366","235,937","153,605","282,698"
317,2015,국회공직자윤리위원회,김용남,새누리당,국회의원,토지,"389,845",0,0,"389,845"
318,2015,국회공직자윤리위원회,김용남,새누리당,국회의원,건물,"4,215,838",0,"230,000","3,985,838"
319,2015,국회공직자윤리위원회,김용남,새누리당,국회의원,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"1,367","72,630","1,367","72,630"
320,2015,국회공직자윤리위원회,김용남,새누리당,국회의원,예금,"174,779","663,303","55,517","782,565"
321,2015,국회공직자윤리위원회,김용남,새누리당,국회의원,유가증권,"33,706","86,297","3,322","116,681"
322,2015,국회공직자윤리위원회,김용남,새누리당,국회의원,채무,"-2,498,562 ",0 ,"-84,728 ","-2,413,834 "
323,2015,국회공직자윤리위원회,김용남,새누리당,국회의원,회원권,500,0,0,500
324,2015,국회공직자윤리위원회,김용남,새누리당,국회의원,합명·합자·유한회사 출자지분,"49,000",0,"49,000",0
325,2015,국회공직자윤리위원회,김용남,새누리당,국회의원,고지거부 및 등록제외사항,0,0,0,0
326,2015,국회공직자윤리위원회,김용남,새누리당,국회의원,총계,"2,366,473","822,230","254,478","2,934,225"
327,2015,국회공직자윤리위원회,김용익,새정치민주연합,국회의원,토지,"150,780",0,"150,780",0
328,2015,국회공직자윤리위원회,김용익,새정치민주연합,국회의원,건물,"320,760",0,"70,760","250,000"
329,2015,국회공직자윤리위원회,김용익,새정치민주연합,국회의원,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"9,620",0,630,"8,990"
330,2015,국회공직자윤리위원회,김용익,새정치민주연합,국회의원,예금,"221,672","369,348","55,397","535,623"
331,2015,국회공직자윤리위원회,김용익,새정치민주연합,국회의원,채권,"97,000","15,000","32,500","79,500"
332,2015,국회공직자윤리위원회,김용익,새정치민주연합,국회의원,채무,"-37,305 ","-9,580 ","-17,649 ","-29,236 "
333,2015,국회공직자윤리위원회,김용익,새정치민주연합,국회의원,총계,"762,527","374,768","292,418","844,877"
334,2015,국회공직자윤리위원회,김용태,새누리당,국회의원,건물,"610,000","54,400","87,000","577,400"
335,2015,국회공직자윤리위원회,김용태,새누리당,국회의원,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"7,990",0,"1,450","6,540"
336,2015,국회공직자윤리위원회,김용태,새누리당,국회의원,예금,"567,173","254,049","177,568","643,654"
337,2015,국회공직자윤리위원회,김용태,새누리당,국회의원,채무,"-262,447 ","-14,568 ","-2,400 ","-274,615 "
